dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_parameter,retry_parameter_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,forecast_is_finite,parameters_are_finite,parameters
Electricity-CISO,Naive,2026-06-23 23:00:00+00:00,30989.0,2026-06-24 23:00:00+00:00,24,31544.0,30989.0,555.0,0.0,1.0,0.0,False,1747.8571188203623,0.3175316758011503,1.2600095942616463e-05,65544,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-06-23 23:00:00+00:00,30989.0,2026-06-30 23:00:00+00:00,168,29762.0,30989.0,-1227.0,0.0,-1.0,0.0,False,1747.8571188203623,0.7020024616360567,1.2600095942616463e-05,65544,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-06-30 23:00:00+00:00,29762.0,2026-07-01 00:00:00+00:00,1,29442.0,29762.0,-320.0,0.0,-1.0,0.0,False,1745.7453466373734,0.1833027941998407,1.2699980288743973e-05,65712,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-06-30 23:00:00+00:00,29762.0,2026-07-01 23:00:00+00:00,24,28508.0,29762.0,-1254.0,0.0,-1.0,0.0,False,1745.7453466373734,0.7183178247706257,1.2699980288743973e-05,65712,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-06-30 23:00:00+00:00,29762.0,2026-07-07 23:00:00+00:00,168,32102.0,29762.0,2340.0,0.0,1.0,0.0,False,1745.7453466373734,1.340401682586335,1.2699980288743973e-05,65712,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-07 23:00:00+00:00,32102.0,2026-07-08 00:00:00+00:00,1,32818.0,32102.0,716.0,0.0,1.0,0.0,False,1746.2536218651082,0.4100206241721447,1.27000967040658e-05,65880,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-07 23:00:00+00:00,32102.0,2026-07-08 23:00:00+00:00,24,32038.0,32102.0,-64.0,0.0,-1.0,0.0,False,1746.2536218651082,0.03664988819415818,1.27000967040658e-05,65880,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-07 23:00:00+00:00,32102.0,2026-07-14 23:00:00+00:00,168,40097.0,32102.0,7995.0,0.0,1.0,0.0,False,1746.2536218651082,4.578372751754604,1.27000967040658e-05,65880,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-14 23:00:00+00:00,40097.0,2026-07-15 00:00:00+00:00,1,40941.0,40097.0,844.0,0.0,1.0,0.0,False,1749.180115361263,0.48251177370929943,1.2499978765845299e-05,66048,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-14 23:00:00+00:00,40097.0,2026-07-15 23:00:00+00:00,24,41602.0,40097.0,1505.0,0.0,1.0,0.0,False,1749.180115361263,0.8604031035930043,1.2499978765845299e-05,66048,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-14 23:00:00+00:00,40097.0,2026-07-21 23:00:00+00:00,168,39295.0,40097.0,-802.0,0.0,-1.0,0.0,False,1749.180115361263,0.45850052430670396,1.2499978765845299e-05,66048,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-21 23:00:00+00:00,39295.0,2026-07-22 00:00:00+00:00,1,40993.0,39295.0,1698.0,0.0,1.0,0.0,False,1751.1626544331396,0.9696415097143853,1.2499978765845299e-05,66216,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-21 23:00:00+00:00,39295.0,2026-07-22 23:00:00+00:00,24,37356.0,39295.0,-1939.0,0.0,-1.0,0.0,False,1751.1626544331396,1.1072643623888063,1.2499978765845299e-05,66216,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-21 23:00:00+00:00,39295.0,2026-07-28 23:00:00+00:00,168,34899.0,39295.0,-4396.0,0.0,-1.0,0.0,False,1751.1626544331396,2.510332200650435,1.2499978765845299e-05,66216,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-28 23:00:00+00:00,34899.0,2026-07-29 00:00:00+00:00,1,36922.0,34899.0,2023.0,0.0,1.0,0.0,False,1750.6026640086989,1.155602034425984,1.279998105019331e-05,66384,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-28 23:00:00+00:00,34899.0,2026-07-29 23:00:00+00:00,24,35511.0,34899.0,612.0,0.0,1.0,0.0,False,1750.6026640086989,0.3495938927675246,1.279998105019331e-05,66384,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-07-28 23:00:00+00:00,34899.0,2026-08-04 23:00:00+00:00,168,39552.0,34899.0,4653.0,0.0,1.0,0.0,False,1750.6026640086989,2.6579418023648564,1.279998105019331e-05,66384,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-08-04 23:00:00+00:00,39552.0,2026-08-05 00:00:00+00:00,1,39877.0,39552.0,325.0,0.0,1.0,0.0,False,1749.927151120752,0.18572201693759177,1.2699980288743973e-05,66552,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-08-04 23:00:00+00:00,39552.0,2026-08-05 23:00:00+00:00,24,38797.0,39552.0,-755.0,0.0,-1.0,0.0,False,1749.927151120752,0.4314465316550209,1.2699980288743973e-05,66552,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,Naive,2026-08-04 23:00:00+00:00,39552.0,2026-08-11 23:00:00+00:00,168,37273.0,39552.0,-2279.0,0.0,-1.0,0.0,False,1749.927151120752,1.3023399280023744,1.2699980288743973e-05,66552,expanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2024-12-31 23:00:00+00:00,24419.0,2025-01-01 00:00:00+00:00,1,23877.0,23487.275843420182,-542.0,-931.7241565798176,-1.0,-1.0,True,1787.9697749809307,0.21797021517546303,18.651145400013775,52608,expanding,True,29.0,0.0,-1.4018001894738215,,,True,29.0,0.0,-1.4018001894738215,,,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2024-12-31 23:00:00+00:00,24419.0,2025-01-01 23:00:00+00:00,24,23003.0,24292.235234627806,-1416.0,-126.76476537219423,-1.0,-1.0,True,1787.9697749809307,0.7210609780255127,18.651145400013775,52608,expanding,True,29.0,0.0,-1.4018001894738215,,,True,29.0,0.0,-1.4018001894738215,,,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2024-12-31 23:00:00+00:00,24419.0,2025-01-07 23:00:00+00:00,168,24159.0,24418.495683174388,-260.0,-0.5043168256124773,-1.0,-1.0,True,1787.9697749809307,0.14513426725972206,18.651145400013775,52608,expanding,True,29.0,0.0,-1.4018001894738215,,,True,29.0,0.0,-1.4018001894738215,,,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.0652853656274163e-05, 'ar.L1': 0.25724021246578216, 'ar.L2': 0.3636651676997314, 'ma.L1': 0.6678373987317036, 'ma.L2': 0.468227432757177, 'sigma2': 0.003546914216508839}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-07 23:00:00+00:00,24159.0,2025-01-08 00:00:00+00:00,1,24153.0,23745.08352783455,-6.0,-413.9164721654488,-1.0,-1.0,True,1784.615438716545,0.22857387833583526,23.695258800056763,52776,expanding,True,31.0,0.0,-1.4031171209880735,,,True,31.0,0.0,-1.4031171209880735,,,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-07 23:00:00+00:00,24159.0,2025-01-08 23:00:00+00:00,24,23784.0,23003.28396246739,-375.0,-1155.7160375326093,-1.0,-1.0,True,1784.615438716545,0.4374701801829545,23.695258800056763,52776,expanding,True,31.0,0.0,-1.4031171209880735,,,True,31.0,0.0,-1.4031171209880735,,,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-07 23:00:00+00:00,24159.0,2025-01-14 23:00:00+00:00,168,24913.0,24159.136212630627,754.0,0.13621263062668731,1.0,1.0,True,1784.615438716545,0.42242366115107416,23.695258800056763,52776,expanding,True,31.0,0.0,-1.4031171209880735,,,True,31.0,0.0,-1.4031171209880735,,,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.63815748174184e-06, 'ar.L1': 0.25730932924319894, 'ar.L2': 0.3635878525005727, 'ma.L1': 0.667773992329162, 'ma.L2': 0.46805113823681727, 'sigma2': 0.003537600889294132}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-14 23:00:00+00:00,24913.0,2025-01-15 00:00:00+00:00,1,24813.0,25205.661106194148,-100.0,292.6611061941476,-1.0,1.0,False,1781.6639760497196,0.2203901024393782,21.02462799998466,52944,expanding,True,36.0,0.0,-1.4044421069095931,,,True,36.0,0.0,-1.4044421069095931,,,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-14 23:00:00+00:00,24913.0,2025-01-15 23:00:00+00:00,24,24075.0,23785.224829595092,-838.0,-1127.7751704049078,-1.0,-1.0,True,1781.6639760497196,0.16264299795037293,21.02462799998466,52944,expanding,True,36.0,0.0,-1.4044421069095931,,,True,36.0,0.0,-1.4044421069095931,,,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-14 23:00:00+00:00,24913.0,2025-01-21 23:00:00+00:00,168,24199.0,24912.94531471453,-714.0,-0.05468528547135065,-1.0,-1.0,True,1781.6639760497196,0.4007182747767501,21.02462799998466,52944,expanding,True,36.0,0.0,-1.4044421069095931,,,True,36.0,0.0,-1.4044421069095931,,,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -2.1950526010466604e-06, 'ar.L1': 0.2572748180464486, 'ar.L2': 0.36368033534774186, 'ma.L1': 0.6678179084027975, 'ma.L2': 0.46781370432372205, 'sigma2': 0.003528242143736397}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-21 23:00:00+00:00,24199.0,2025-01-22 00:00:00+00:00,1,24040.0,24242.916701102764,-159.0,43.91670110276391,-1.0,1.0,False,1778.3319734058628,0.11410507382046205,24.118476400035433,53112,expanding,True,43.0,0.0,-1.4058625999054337,,,True,43.0,0.0,-1.4058625999054337,,,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-21 23:00:00+00:00,24199.0,2025-01-22 23:00:00+00:00,24,25321.0,24075.739604610168,1122.0,-123.26039538983241,1.0,-1.0,False,1778.3319734058628,0.7002406828489446,24.118476400035433,53112,expanding,True,43.0,0.0,-1.4058625999054337,,,True,43.0,0.0,-1.4058625999054337,,,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-21 23:00:00+00:00,24199.0,2025-01-28 23:00:00+00:00,168,22568.0,24200.43229952295,-1631.0,1.4322995229485969,-1.0,1.0,False,1778.3319734058628,0.9179570091159712,24.118476400035433,53112,expanding,True,43.0,0.0,-1.4058625999054337,,,True,43.0,0.0,-1.4058625999054337,,,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 5.9186624938654034e-05, 'ar.L1': 0.2572919417752132, 'ar.L2': 0.3637179997236135, 'ma.L1': 0.6678081347413967, 'ma.L2': 0.46766445025827913, 'sigma2': 0.0035181988988987984}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-28 23:00:00+00:00,22568.0,2025-01-29 00:00:00+00:00,1,22713.0,22483.435520916893,145.0,-84.56447908310656,1.0,-1.0,False,1774.7921750263595,0.12934724544844076,21.913315400015563,53280,expanding,True,36.0,0.0,-1.4072317512371564,,,True,36.0,0.0,-1.4072317512371564,,,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-28 23:00:00+00:00,22568.0,2025-01-29 23:00:00+00:00,24,23347.0,25320.684420100864,779.0,2752.6844201008644,1.0,1.0,True,1774.7921750263595,1.1120650901402307,21.913315400015563,53280,expanding,True,36.0,0.0,-1.4072317512371564,,,True,36.0,0.0,-1.4072317512371564,,,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-01-28 23:00:00+00:00,22568.0,2025-02-04 23:00:00+00:00,168,26449.0,22569.541815645378,3881.0,1.5418156453779375,1.0,1.0,True,1774.7921750263595,2.185866175738015,21.913315400015563,53280,expanding,True,36.0,0.0,-1.4072317512371564,,,True,36.0,0.0,-1.4072317512371564,,,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 6.831633198968219e-05, 'ar.L1': 0.2574229291518938, 'ar.L2': 0.3636548656721963, 'ma.L1': 0.6676439822666193, 'ma.L2': 0.4674882758355941, 'sigma2': 0.003508668099898904}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-04 23:00:00+00:00,26449.0,2025-02-05 00:00:00+00:00,1,26489.0,25694.903146975397,40.0,-754.0968530246028,1.0,-1.0,False,1772.6428678678678,0.4479734002933943,22.51674059999641,53448,expanding,True,38.0,0.0,-1.4085437546183135,,,True,38.0,0.0,-1.4085437546183135,,,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-04 23:00:00+00:00,26449.0,2025-02-05 23:00:00+00:00,24,23875.0,23352.79199231224,-2574.0,-3096.208007687761,-1.0,-1.0,True,1772.6428678678678,0.29459290258272497,22.51674059999641,53448,expanding,True,38.0,0.0,-1.4085437546183135,,,True,38.0,0.0,-1.4085437546183135,,,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-04 23:00:00+00:00,26449.0,2025-02-11 23:00:00+00:00,168,25624.0,26451.741932557692,-825.0,2.741932557692053,-1.0,1.0,False,1772.6428678678678,0.46695357963067813,22.51674059999641,53448,expanding,True,38.0,0.0,-1.4085437546183135,,,True,38.0,0.0,-1.4085437546183135,,,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0001036632931772436, 'ar.L1': 0.2575386094170732, 'ar.L2': 0.3636443804299855, 'ma.L1': 0.6676315435099311, 'ma.L2': 0.46731328134795214, 'sigma2': 0.0034993847478201486}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-11 23:00:00+00:00,25624.0,2025-02-12 00:00:00+00:00,1,25743.0,26196.464219222056,119.0,572.4642192220563,1.0,1.0,True,1770.570629396797,0.2561119063499567,30.426752500003204,53616,expanding,True,44.0,0.0,-1.409834261010243,,,True,44.0,0.0,-1.409834261010243,,,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-11 23:00:00+00:00,25624.0,2025-02-12 23:00:00+00:00,24,27192.0,23875.227813407044,1568.0,-1748.7721865929561,1.0,-1.0,False,1770.570629396797,1.873278665942247,30.426752500003204,53616,expanding,True,44.0,0.0,-1.409834261010243,,,True,44.0,0.0,-1.409834261010243,,,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-11 23:00:00+00:00,25624.0,2025-02-18 23:00:00+00:00,168,21773.0,25624.380910220516,-3851.0,0.38091022051594337,-1.0,1.0,False,1770.570629396797,2.1752201500894746,30.426752500003204,53616,expanding,True,44.0,0.0,-1.409834261010243,,,True,44.0,0.0,-1.409834261010243,,,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.4865258715552261e-05, 'ar.L1': 0.2577407113626128, 'ar.L2': 0.3635465198205283, 'ma.L1': 0.6675893369628703, 'ma.L2': 0.46722224574384935, 'sigma2': 0.003490366819976383}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-18 23:00:00+00:00,21773.0,2025-02-19 00:00:00+00:00,1,21552.0,22337.266704200014,-221.0,564.2667042000139,-1.0,1.0,False,1767.9873545210385,0.44415855248735575,26.489347399910912,53784,expanding,True,45.0,0.0,-1.4111359958968368,,,True,45.0,0.0,-1.4111359958968368,,,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-18 23:00:00+00:00,21773.0,2025-02-19 23:00:00+00:00,24,23458.0,27187.386065085244,1685.0,5414.386065085244,1.0,1.0,True,1767.9873545210385,2.1093963458214686,26.489347399910912,53784,expanding,True,45.0,0.0,-1.4111359958968368,,,True,45.0,0.0,-1.4111359958968368,,,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-18 23:00:00+00:00,21773.0,2025-02-25 23:00:00+00:00,168,22170.0,21773.2924135562,397.0,0.29241355619888054,1.0,1.0,True,1767.9873545210385,0.22438372391598485,26.489347399910912,53784,expanding,True,45.0,0.0,-1.4111359958968368,,,True,45.0,0.0,-1.4111359958968368,,,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 1.3430009308167188e-05, 'ar.L1': 0.257696603057897, 'ar.L2': 0.363794398341352, 'ma.L1': 0.667577845351956, 'ma.L2': 0.46682139424668706, 'sigma2': 0.003481288705394204}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-02-25 23:00:00+00:00,22170.0,2025-02-26 00:00:00+00:00,1,22080.0,21866.227954407175,-90.0,-303.7720455928247,-1.0,-1.0,True,1767.380633645694,0.12095416319678849,21.37891289999243,53952,expanding,True,35.0,0.0,-1.4123764357206514,,,True,35.0,0.0,-1.4123764357206514,,,"{'const': -0.00015744801456450027, 'ar.L1': 0.257894066764006, 'ar.L2': 0.3640870220877332, 'ma.L1': 0.6675057661501669, 'ma.L2': 0.46649064257031053, 'sigma2': 0.0034726558717715636}",False,False,0.0,,,,,,,,,[],True,True,"{'const': -0.00015744801456450027, 'ar.L1': 0.257894066764006, 'ar.L2': 0.3640870220877332, 'ma.L1': 0.6675057661501669, 'ma.L2': 0.46649064257031053, 'sigma2': 0.0034726558717715636}"
