dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_parameter,retry_parameter_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,forecast_is_finite,parameters_are_finite,parameters
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-09-01,463.0,1959-12-01,3,405,392.7706473939658,-58.0,-70.22935260603418,-1.0,-1.0,True,29.794871794871796,0.4104515934899597,0.6555988000473008,129,expanding,False,24.0,2.0,-1.6799183844404262,,,False,24.0,2.0,-1.6799183844404262,,,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}",True,False,2.0,ma.L1,5e-07,True,1.0,0.0,-1.6799183821133559,,,"[{'attempt': 1, 'parameter': 'ma.L1', 'parameter_offset': 1e-06, 'converged': False, 'iterations': 1.0, 'warnflag': 2.0, 'objective_value': -1.6799183842482814}, {'attempt': 2, 'parameter': 'ma.L1', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.6799183821133559}]",True,True,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-09-01,463.0,1960-09-01,12,508,514.1274904816383,45.0,51.12749048163835,1.0,1.0,True,29.794871794871796,0.2056558767503404,0.6555988000473008,129,expanding,False,24.0,2.0,-1.6799183844404262,,,False,24.0,2.0,-1.6799183844404262,,,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}",True,False,2.0,ma.L1,5e-07,True,1.0,0.0,-1.6799183821133559,,,"[{'attempt': 1, 'parameter': 'ma.L1', 'parameter_offset': 1e-06, 'converged': False, 'iterations': 1.0, 'warnflag': 2.0, 'objective_value': -1.6799183842482814}, {'attempt': 2, 'parameter': 'ma.L1', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.6799183821133559}]",True,True,"{'ma.L1': -0.35141927311198096, 'ma.S.L12': -0.5536046690326396, 'sigma2': 0.0013424498173384527}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-10-01,407.0,1959-11-01,1,362,354.87135099550005,-45.0,-52.12864900449995,-1.0,-1.0,True,29.949152542372882,0.23802506579824387,0.25747009995393455,130,expanding,True,27.0,0.0,-1.6853794132850413,,,True,27.0,0.0,-1.6853794132850413,,,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-10-01,407.0,1960-01-01,3,417,409.2381077040044,10.0,2.238107704004392,1.0,1.0,True,29.949152542372882,0.25916901271292636,0.25747009995393455,130,expanding,True,27.0,0.0,-1.6853794132850413,,,True,27.0,0.0,-1.6853794132850413,,,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-10-01,407.0,1960-10-01,12,461,451.23313361050305,54.0,44.233133610503046,1.0,1.0,True,29.949152542372882,0.3261149501869385,0.25747009995393455,130,expanding,True,27.0,0.0,-1.6853794132850413,,,True,27.0,0.0,-1.6853794132850413,,,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3517944017323118, 'ma.S.L12': -0.554156766968848, 'sigma2': 0.0013303810830947377}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-11-01,362.0,1959-12-01,1,405,397.937183446417,43.0,35.93718344641701,1.0,1.0,True,30.134453781512605,0.23437679026111988,0.2502530999481678,131,expanding,True,25.0,0.0,-1.6896509861661015,,,True,25.0,0.0,-1.6896509861661015,,,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-11-01,362.0,1960-02-01,3,391,394.3246653721599,29.0,32.32466537215993,1.0,1.0,True,30.134453781512605,0.11032771313079513,0.2502530999481678,131,expanding,True,25.0,0.0,-1.6896509861661015,,,True,25.0,0.0,-1.6896509861661015,,,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-11-01,362.0,1960-11-01,12,390,402.08649120020505,28.0,40.086491200205046,1.0,1.0,True,30.134453781512605,0.4010854581216956,0.2502530999481678,131,expanding,True,25.0,0.0,-1.6896509861661015,,,True,25.0,0.0,-1.6896509861661015,,,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.3514728163603709, 'ma.S.L12': -0.5566736647587465, 'sigma2': 0.0013221107583256163}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-12-01,405.0,1960-01-01,1,417,419.32511654714926,12.0,14.325116547149264,1.0,1.0,True,30.45,0.07635850729554233,0.20925080007873476,132,expanding,True,21.0,0.0,-1.6941407984458141,,,True,21.0,0.0,-1.6941407984458141,,,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-12-01,405.0,1960-03-01,3,419,466.580877689787,14.0,61.58087768978697,1.0,1.0,True,30.45,1.5625904003214113,0.20925080007873476,132,expanding,True,21.0,0.0,-1.6941407984458141,,,True,21.0,0.0,-1.6941407984458141,,,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}"
Airline,"Log ARIMA(0,1,1)(0,1,1)[12]",1959-12-01,405.0,1960-12-01,12,432,452.2955897700321,27.0,47.29558977003211,1.0,1.0,True,30.45,0.666521831528148,0.20925080007873476,132,expanding,True,21.0,0.0,-1.6941407984458141,,,True,21.0,0.0,-1.6941407984458141,,,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}",False,False,0.0,,,,,,,,,[],True,True,"{'ma.L1': -0.34832820665842973, 'ma.S.L12': -0.5624444034854733, 'sigma2': 0.0013122915279325787}"
